Date,Weekly Sales,Date,Store,Dept
7/19/2013,25324.2338,7/19/2013,1,16
7/26/2013,23507.2714,7/26/2013,1,16
11/2/2012,8156.9553,11/2/2012,1,17
11/9/2012,8106.5289,11/9/2012,1,17
11/16/2012,8059.4085,11/16/2012,1,17
11/23/2012,10906.0471,11/23/2012,1,17
11/30/2012,8416.0968,11/30/2012,1,17
12/7/2012,10892.1177,12/7/2012,1,17
12/14/2012,12678.7272,12/14/2012,1,17
12/21/2012,18664.547,12/21/2012,1,17
12/28/2012,13293.7793,12/28/2012,1,17
1/4/2013,8558.6137,1/4/2013,1,17
1/11/2013,8552.3617,1/11/2013,1,17
1/18/2013,8658.2258,1/18/2013,1,17
1/25/2013,7877.4234,1/25/2013,1,17
2/1/2013,8820.1891,2/1/2013,1,17
2/8/2013,10544.4445,2/8/2013,1,17
2/15/2013,11792.4929,2/15/2013,1,17
2/22/2013,11657.9621,2/22/2013,1,17
3/1/2013,11506.0786,3/1/2013,1,17
3/8/2013,11417.8925,3/8/2013,1,17
3/15/2013,10702.6048,3/15/2013,1,17
3/22/2013,9633.3588,3/22/2013,1,17
3/29/2013,8814.8294,3/29/2013,1,17
4/5/2013,8778.0924,4/5/2013,1,17
4/12/2013,7704.0623,4/12/2013,1,17
4/19/2013,8349.6355,4/19/2013,1,17
4/26/2013,8070.6285,4/26/2013,1,17
5/3/2013,8059.2556,5/3/2013,1,17
5/10/2013,8460.7953,5/10/2013,1,17
5/17/2013,8478.1925,5/17/2013,1,17
5/24/2013,7535.0286,5/24/2013,1,17
5/31/2013,7713.4222,5/31/2013,1,17
6/7/2013,8275.0494,6/7/2013,1,17
6/14/2013,7484.3818,6/14/2013,1,17
6/21/2013,7313.5064,6/21/2013,1,17
6/28/2013,7663.8001,6/28/2013,1,17
7/5/2013,8343.3372,7/5/2013,1,17
7/12/2013,7601.3722,7/12/2013,1,17
7/19/2013,7611.312,7/19/2013,1,17
7/26/2013,7838.9675,7/26/2013,1,17
11/2/2012,15415.3261,11/2/2012,1,18
11/9/2012,11101.0387,11/9/2012,1,18
11/16/2012,12956.0869,11/16/2012,1,18
11/23/2012,41615.1418,11/23/2012,1,18
11/30/2012,18449.8299,11/30/2012,1,18
12/7/2012,44282.158,12/7/2012,1,18
12/14/2012,37618.4292,12/14/2012,1,18
12/21/2012,27646.6786,12/21/2012,1,18
12/28/2012,31037.4863,12/28/2012,1,18
1/4/2013,8887.9474,1/4/2013,1,18
1/11/2013,1844.0339,1/11/2013,1,18
1/18/2013,1591.209,1/18/2013,1,18
1/25/2013,1679.8833,1/25/2013,1,18
2/1/2013,3603.0016,2/1/2013,1,18
2/8/2013,12423.6418,2/8/2013,1,18
2/15/2013,26485.1205,2/15/2013,1,18
2/22/2013,2069.4002,2/22/2013,1,18
3/1/2013,1690.429,3/1/2013,1,18
3/8/2013,1695.8939,3/8/2013,1,18
3/15/2013,1773.8851,3/15/2013,1,18
3/22/2013,2522.2464,3/22/2013,1,18
3/29/2013,4183.8795,3/29/2013,1,18
4/5/2013,14906.7803,4/5/2013,1,18
4/12/2013,6820.8225,4/12/2013,1,18
4/19/2013,367.4941,4/19/2013,1,18
4/26/2013,30.1345,4/26/2013,1,18
5/3/2013,25.2034,5/3/2013,1,18
5/10/2013,9.5643,5/10/2013,1,18
5/17/2013,3.3734,5/17/2013,1,18
5/24/2013,2.5122,5/24/2013,1,18
6/7/2013,12.9063,6/7/2013,1,18
7/5/2013,5.5445,7/5/2013,1,18
11/2/2012,926.0415,11/2/2012,1,19
11/9/2012,1029.7196,11/9/2012,1,19
11/16/2012,928.329,11/16/2012,1,19
11/23/2012,991.8813,11/23/2012,1,19
11/30/2012,1048.8872,11/30/2012,1,19
12/7/2012,1501.6187,12/7/2012,1,19
12/14/2012,1342.4874,12/14/2012,1,19
12/21/2012,1318.3792,12/21/2012,1,19
12/28/2012,1391.7492,12/28/2012,1,19
1/4/2013,971.5738,1/4/2013,1,19
1/11/2013,860.4372,1/11/2013,1,19
1/18/2013,817.5976,1/18/2013,1,19
1/25/2013,881.7464,1/25/2013,1,19
2/1/2013,1070.141,2/1/2013,1,19
2/8/2013,1175.0362,2/8/2013,1,19
2/15/2013,960.2017,2/15/2013,1,19
2/22/2013,1128.3777,2/22/2013,1,19
3/1/2013,985.489,3/1/2013,1,19
3/8/2013,1268.9473,3/8/2013,1,19
3/15/2013,1194.9047,3/15/2013,1,19
3/22/2013,1134.3669,3/22/2013,1,19
3/29/2013,1113.6937,3/29/2013,1,19
4/5/2013,1063.1199,4/5/2013,1,19
4/12/2013,1152.678,4/12/2013,1,19
4/19/2013,1188.4086,4/19/2013,1,19
4/26/2013,1195.3159,4/26/2013,1,19
5/3/2013,1342.8858,5/3/2013,1,19
5/10/2013,1528.5911,5/10/2013,1,19
5/17/2013,1328.8371,5/17/2013,1,19
5/24/2013,1184.1086,5/24/2013,1,19
5/31/2013,1150.196,5/31/2013,1,19
6/7/2013,1167.1964,6/7/2013,1,19
6/14/2013,991.0924,6/14/2013,1,19
6/21/2013,1060.014,6/21/2013,1,19
6/28/2013,1009.0993,6/28/2013,1,19
7/5/2013,1093.6865,7/5/2013,1,19
7/12/2013,1028.705,7/12/2013,1,19
7/19/2013,1060.0739,7/19/2013,1,19
7/26/2013,1085.046,7/26/2013,1,19
11/2/2012,3965.7194,11/2/2012,1,20
11/9/2012,3770.7955,11/9/2012,1,20
11/16/2012,3653.8905,11/16/2012,1,20
11/23/2012,5009.4794,11/23/2012,1,20
11/30/2012,4004.4382,11/30/2012,1,20
12/7/2012,3571.3199,12/7/2012,1,20
12/14/2012,3737.5406,12/14/2012,1,20
12/21/2012,4302.6944,12/21/2012,1,20
12/28/2012,4622.4301,12/28/2012,1,20
1/4/2013,3763.9538,1/4/2013,1,20
1/11/2013,3896.9017,1/11/2013,1,20
1/18/2013,3892.9054,1/18/2013,1,20
1/25/2013,3675.8729,1/25/2013,1,20
2/1/2013,4428.5443,2/1/2013,1,20
2/8/2013,5167.3372,2/8/2013,1,20
2/15/2013,4339.1485,2/15/2013,1,20
2/22/2013,4360.7165,2/22/2013,1,20
3/1/2013,5434.1684,3/1/2013,1,20
3/8/2013,6367.3664,3/8/2013,1,20
3/15/2013,5172.0721,3/15/2013,1,20
3/22/2013,4287.2544,3/22/2013,1,20
3/29/2013,4858.531,3/29/2013,1,20
4/5/2013,3912.546,4/5/2013,1,20
4/12/2013,3597.822,4/12/2013,1,20
4/19/2013,3714.0484,4/19/2013,1,20
4/26/2013,3596.5108,4/26/2013,1,20
5/3/2013,4576.8892,5/3/2013,1,20
5/10/2013,4520.583,5/10/2013,1,20
5/17/2013,4741.7284,5/17/2013,1,20
5/24/2013,4554.2151,5/24/2013,1,20
5/31/2013,4775.4635,5/31/2013,1,20
6/7/2013,5322.8248,6/7/2013,1,20
6/14/2013,4333.5274,6/14/2013,1,20
6/21/2013,4774.4008,6/21/2013,1,20
6/28/2013,4530.9164,6/28/2013,1,20
7/5/2013,5314.5471,7/5/2013,1,20
7/12/2013,4343.0457,7/12/2013,1,20
7/19/2013,4511.2003,7/19/2013,1,20
7/26/2013,4014.1049,7/26/2013,1,20
11/2/2012,8542.1799,11/2/2012,1,21
11/9/2012,7802.5471,11/9/2012,1,21
11/16/2012,7746.8914,11/16/2012,1,21
11/23/2012,9332.5362,11/23/2012,1,21
11/30/2012,8023.8905,11/30/2012,1,21
12/7/2012,9298.8773,12/7/2012,1,21
12/14/2012,10191.4248,12/14/2012,1,21
12/21/2012,11293.6845,12/21/2012,1,21
12/28/2012,7616.6815,12/28/2012,1,21
1/4/2013,7989.9982,1/4/2013,1,21
1/11/2013,7120.7085,1/11/2013,1,21
1/18/2013,7057.9925,1/18/2013,1,21
1/25/2013,7024.7673,1/25/2013,1,21
2/1/2013,8038.1653,2/1/2013,1,21
2/8/2013,8310.0749,2/8/2013,1,21
2/15/2013,8506.9136,2/15/2013,1,21
2/22/2013,7977.8599,2/22/2013,1,21
3/1/2013,9020.4985,3/1/2013,1,21
3/8/2013,7601.1244,3/8/2013,1,21
3/15/2013,7824.4931,3/15/2013,1,21
3/22/2013,7584.048,3/22/2013,1,21
3/29/2013,7830.0877,3/29/2013,1,21
4/5/2013,9101.9597,4/5/2013,1,21
4/12/2013,7274.1195,4/12/2013,1,21
4/19/2013,7231.5516,4/19/2013,1,21
4/26/2013,7518.3344,4/26/2013,1,21
5/3/2013,8006.784,5/3/2013,1,21
5/10/2013,7224.9141,5/10/2013,1,21
5/17/2013,6823.4864,5/17/2013,1,21
5/24/2013,7116.2698,5/24/2013,1,21
5/31/2013,7321.9163,5/31/2013,1,21
6/7/2013,7889.2445,6/7/2013,1,21
6/14/2013,7228.0238,6/14/2013,1,21
6/21/2013,7333.5038,6/21/2013,1,21
6/28/2013,7240.884,6/28/2013,1,21
7/5/2013,8088.3435,7/5/2013,1,21
7/12/2013,6933.5205,7/12/2013,1,21
7/19/2013,7255.905,7/19/2013,1,21
7/26/2013,7621.0518,7/26/2013,1,21
11/2/2012,7980.8935,11/2/2012,1,22
11/9/2012,7183.1947,11/9/2012,1,22
11/16/2012,7318.9856,11/16/2012,1,22
11/23/2012,16700.0642,11/23/2012,1,22
11/30/2012,5928.3999,11/30/2012,1,22
12/7/2012,10184.1715,12/7/2012,1,22
12/14/2012,10332.085,12/14/2012,1,22
12/21/2012,15378.4903,12/21/2012,1,22
12/28/2012,12074.506,12/28/2012,1,22
1/4/2013,7792.2637,1/4/2013,1,22
1/11/2013,7826.9057,1/11/2013,1,22
1/18/2013,7541.2692,1/18/2013,1,22
1/25/2013,6444.1671,1/25/2013,1,22
2/1/2013,10706.6132,2/1/2013,1,22
2/8/2013,12449.1862,2/8/2013,1,22
2/15/2013,10975.9243,2/15/2013,1,22
2/22/2013,10553.123,2/22/2013,1,22
3/1/2013,11120.974,3/1/2013,1,22
3/8/2013,10841.4317,3/8/2013,1,22
3/15/2013,9978.3815,3/15/2013,1,22
3/22/2013,7266.8039,3/22/2013,1,22
3/29/2013,7922.0652,3/29/2013,1,22
4/5/2013,7326.7687,4/5/2013,1,22
4/12/2013,6680.5232,4/12/2013,1,22
4/19/2013,6999.3568,4/19/2013,1,22
4/26/2013,6309.0671,4/26/2013,1,22
5/3/2013,7386.3985,5/3/2013,1,22
5/10/2013,6683.3105,5/10/2013,1,22
5/17/2013,6952.1871,5/17/2013,1,22
5/24/2013,6293.6398,5/24/2013,1,22
5/31/2013,5737.0341,5/31/2013,1,22
6/7/2013,6707.09,6/7/2013,1,22
6/14/2013,6170.5526,6/14/2013,1,22
6/21/2013,6447.177,6/21/2013,1,22
6/28/2013,6362.4109,6/28/2013,1,22
7/5/2013,6471.3206,7/5/2013,1,22
7/12/2013,6112.7594,7/12/2013,1,22
7/19/2013,6563.1444,7/19/2013,1,22
7/26/2013,6895.3059,7/26/2013,1,22
11/2/2012,21715.6378,11/2/2012,1,23
11/9/2012,21815.6027,11/9/2012,1,23
11/16/2012,20423.2069,11/16/2012,1,23
11/23/2012,29742.5484,11/23/2012,1,23
11/30/2012,21796.1067,11/30/2012,1,23
12/7/2012,33480.6519,12/7/2012,1,23
12/14/2012,37070.3058,12/14/2012,1,23
12/21/2012,49512.6484,12/21/2012,1,23
12/28/2012,26484.0183,12/28/2012,1,23
1/4/2013,17163.3162,1/4/2013,1,23
1/11/2013,16605.7425,1/11/2013,1,23
1/18/2013,17029.5769,1/18/2013,1,23
1/25/2013,15726.3958,1/25/2013,1,23
2/1/2013,20225.5756,2/1/2013,1,23
2/8/2013,24851.9843,2/8/2013,1,23
2/15/2013,19589.5068,2/15/2013,1,23
2/22/2013,19935.8402,2/22/2013,1,23
3/1/2013,20702.0214,3/1/2013,1,23
3/8/2013,21155.2566,3/8/2013,1,23
3/15/2013,19377.1823,3/15/2013,1,23
3/22/2013,19821.7952,3/22/2013,1,23
3/29/2013,21367.6476,3/29/2013,1,23
4/5/2013,22397.2494,4/5/2013,1,23
4/12/2013,21988.0009,4/12/2013,1,23
4/19/2013,20101.619,4/19/2013,1,23
4/26/2013,20416.2106,4/26/2013,1,23
5/3/2013,20779.6884,5/3/2013,1,23
5/10/2013,21597.872,5/10/2013,1,23
5/17/2013,18779.993,5/17/2013,1,23
5/24/2013,20203.9391,5/24/2013,1,23
5/31/2013,21614.6062,5/31/2013,1,23
6/7/2013,23897.5638,6/7/2013,1,23
6/14/2013,24010.6278,6/14/2013,1,23
6/21/2013,25520.2567,6/21/2013,1,23
6/28/2013,24056.1181,6/28/2013,1,23
7/5/2013,21964.6921,7/5/2013,1,23
7/12/2013,21548.7263,7/12/2013,1,23
7/19/2013,19071.5757,7/19/2013,1,23
7/26/2013,20075.8224,7/26/2013,1,23
11/2/2012,6319.3071,11/2/2012,1,24
11/9/2012,6007.1461,11/9/2012,1,24
11/16/2012,5247.9293,11/16/2012,1,24
11/23/2012,10056.5626,11/23/2012,1,24
11/30/2012,6240.2842,11/30/2012,1,24
12/7/2012,10152.5347,12/7/2012,1,24
12/14/2012,11452.8209,12/14/2012,1,24
12/21/2012,12321.7533,12/21/2012,1,24
12/28/2012,5565.0776,12/28/2012,1,24
1/4/2013,5421.9565,1/4/2013,1,24
1/11/2013,4660.2995,1/11/2013,1,24
1/18/2013,3639.4965,1/18/2013,1,24
1/25/2013,3868.287,1/25/2013,1,24
2/1/2013,6842.2039,2/1/2013,1,24
2/8/2013,7269.8287,2/8/2013,1,24
2/15/2013,6899.8252,2/15/2013,1,24
2/22/2013,5981.5315,2/22/2013,1,24
3/1/2013,5886.0875,3/1/2013,1,24
3/8/2013,5662.7882,3/8/2013,1,24
3/15/2013,4761.9004,3/15/2013,1,24
3/22/2013,5036.6716,3/22/2013,1,24
3/29/2013,5210.0904,3/29/2013,1,24
4/5/2013,6741.8712,4/5/2013,1,24
4/12/2013,5960.4142,4/12/2013,1,24
4/19/2013,5253.9163,4/19/2013,1,24
4/26/2013,5068.0054,4/26/2013,1,24
5/3/2013,5654.6528,5/3/2013,1,24
5/10/2013,5299.8427,5/10/2013,1,24
5/17/2013,4419.022,5/17/2013,1,24
5/24/2013,4494.4036,5/24/2013,1,24
5/31/2013,4629.623,5/31/2013,1,24
6/7/2013,4964.989,6/7/2013,1,24
6/14/2013,4148.8225,6/14/2013,1,24
6/21/2013,4134.2018,6/21/2013,1,24
6/28/2013,4376.443,6/28/2013,1,24
7/5/2013,5702.3025,7/5/2013,1,24
7/12/2013,5263.9632,7/12/2013,1,24
7/19/2013,4837.5521,7/19/2013,1,24
7/26/2013,4730.8547,7/26/2013,1,24
11/2/2012,10707.5661,11/2/2012,1,25
11/9/2012,10451.8334,11/9/2012,1,25
11/16/2012,10119.0624,11/16/2012,1,25
11/23/2012,10956.5428,11/23/2012,1,25
11/30/2012,10576.8332,11/30/2012,1,25
12/7/2012,11488.6665,12/7/2012,1,25
12/14/2012,11849.2283,12/14/2012,1,25
12/21/2012,14170.0163,12/21/2012,1,25
12/28/2012,11758.8615,12/28/2012,1,25
1/4/2013,7057.7335,1/4/2013,1,25
1/11/2013,6519.0919,1/11/2013,1,25
1/18/2013,5761.8133,1/18/2013,1,25
1/25/2013,6081.6387,1/25/2013,1,25
2/1/2013,9793.9678,2/1/2013,1,25
2/8/2013,10070.5375,2/8/2013,1,25
2/15/2013,9750.9351,2/15/2013,1,25
2/22/2013,9898.0795,2/22/2013,1,25
3/1/2013,12291.5877,3/1/2013,1,25
3/8/2013,12503.0465,3/8/2013,1,25
3/15/2013,12441.4334,3/15/2013,1,25
3/22/2013,11921.8254,3/22/2013,1,25
3/29/2013,14158.4398,3/29/2013,1,25
4/5/2013,12690.3826,4/5/2013,1,25
4/12/2013,11843.8007,4/12/2013,1,25
4/19/2013,10524.6502,4/19/2013,1,25
4/26/2013,10688.6391,4/26/2013,1,25
5/3/2013,10343.1899,5/3/2013,1,25
5/10/2013,10023.2674,5/10/2013,1,25
5/17/2013,10188.9048,5/17/2013,1,25
5/24/2013,10659.5542,5/24/2013,1,25
5/31/2013,10428.7512,5/31/2013,1,25
6/7/2013,10761.6228,6/7/2013,1,25
6/14/2013,10426.4445,6/14/2013,1,25
6/21/2013,10013.1646,6/21/2013,1,25
6/28/2013,10231.2267,6/28/2013,1,25
7/5/2013,10992.6209,7/5/2013,1,25
7/12/2013,8796.5984,7/12/2013,1,25
7/19/2013,8782.4771,7/19/2013,1,25
7/26/2013,8896.5883,7/26/2013,1,25
11/2/2012,7502.6906,11/2/2012,1,26
11/9/2012,7270.2892,11/9/2012,1,26
11/16/2012,6655.4898,11/16/2012,1,26
11/23/2012,7771.2735,11/23/2012,1,26
11/30/2012,7187.8819,11/30/2012,1,26
12/7/2012,8099.685,12/7/2012,1,26
12/14/2012,8925.7315,12/14/2012,1,26
12/21/2012,9615.0013,12/21/2012,1,26
12/28/2012,6085.6149,12/28/2012,1,26
1/4/2013,4430.7763,1/4/2013,1,26
1/11/2013,4404.8972,1/11/2013,1,26
1/18/2013,4608.0513,1/18/2013,1,26
1/25/2013,4739.6107,1/25/2013,1,26
2/1/2013,7835.1325,2/1/2013,1,26
2/8/2013,8561.9898,2/8/2013,1,26
2/15/2013,7724.5325,2/15/2013,1,26
2/22/2013,7606.5459,2/22/2013,1,26
3/1/2013,7726.8777,3/1/2013,1,26
3/8/2013,7664.7929,3/8/2013,1,26
3/15/2013,7467.1574,3/15/2013,1,26
3/22/2013,7185.7962,3/22/2013,1,26
3/29/2013,7210.527,3/29/2013,1,26
4/5/2013,6007.7571,4/5/2013,1,26
4/12/2013,6359.6332,4/12/2013,1,26
4/19/2013,6685.7491,4/19/2013,1,26
4/26/2013,6223.7267,4/26/2013,1,26
5/3/2013,5769.5788,5/3/2013,1,26
5/10/2013,5798.5147,5/10/2013,1,26
5/17/2013,5649.3061,5/17/2013,1,26
5/24/2013,5448.7472,5/24/2013,1,26
5/31/2013,5656.7324,5/31/2013,1,26
6/7/2013,5396.9445,6/7/2013,1,26
6/14/2013,5638.7867,6/14/2013,1,26
6/21/2013,5860.8688,6/21/2013,1,26
6/28/2013,5569.1289,6/28/2013,1,26
7/5/2013,4962.0555,7/5/2013,1,26
7/12/2013,4615.2718,7/12/2013,1,26
7/19/2013,5044.6526,7/19/2013,1,26
7/26/2013,4462.7254,7/26/2013,1,26
11/2/2012,1900.7196,11/2/2012,1,27
11/9/2012,1850.2317,11/9/2012,1,27
11/16/2012,1768.4616,11/16/2012,1,27
11/23/2012,1976.9466,11/23/2012,1,27
11/30/2012,1917.6357,11/30/2012,1,27
12/7/2012,3254.4659,12/7/2012,1,27
12/14/2012,4215.6545,12/14/2012,1,27
12/21/2012,4995.8056,12/21/2012,1,27
12/28/2012,2985.7868,12/28/2012,1,27
1/4/2013,1674.894,1/4/2013,1,27
1/11/2013,1620.4614,1/11/2013,1,27
1/18/2013,1476.9735,1/18/2013,1,27
1/25/2013,1408.7927,1/25/2013,1,27
2/1/2013,2239.1314,2/1/2013,1,27
2/8/2013,2102.0945,2/8/2013,1,27
2/15/2013,2279.9513,2/15/2013,1,27
2/22/2013,1825.2733,2/22/2013,1,27
3/1/2013,1477.3418,3/1/2013,1,27
3/8/2013,1432.7066,3/8/2013,1,27
3/15/2013,1426.4986,3/15/2013,1,27
3/22/2013,1413.2024,3/22/2013,1,27
3/29/2013,1398.0812,3/29/2013,1,27
4/5/2013,1282.2477,4/5/2013,1,27
4/12/2013,1020.0045,4/12/2013,1,27
4/19/2013,996.6856,4/19/2013,1,27
4/26/2013,1016.2562,4/26/2013,1,27
5/3/2013,959.7106,5/3/2013,1,27
5/10/2013,933.3846,5/10/2013,1,27
5/17/2013,921.8226,5/17/2013,1,27
5/24/2013,848.8975,5/24/2013,1,27
5/31/2013,959.5495,5/31/2013,1,27
6/7/2013,982.0441,6/7/2013,1,27
6/14/2013,927.7336,6/14/2013,1,27
6/21/2013,1009.5368,6/21/2013,1,27
6/28/2013,989.8037,6/28/2013,1,27
7/5/2013,999.4639,7/5/2013,1,27
7/12/2013,989.7532,7/12/2013,1,27
7/19/2013,979.3875,7/19/2013,1,27
7/26/2013,940.9183,7/26/2013,1,27
11/2/2012,863.213,11/2/2012,1,28
11/9/2012,769.5834,11/9/2012,1,28
11/16/2012,661.1075,11/16/2012,1,28
11/23/2012,572.7453,11/23/2012,1,28
11/30/2012,620.3425,11/30/2012,1,28
12/7/2012,778.8939,12/7/2012,1,28
12/14/2012,850.829,12/14/2012,1,28
12/21/2012,843.1391,12/21/2012,1,28
12/28/2012,768.1722,12/28/2012,1,28
1/4/2013,581.8598,1/4/2013,1,28
1/11/2013,568.8226,1/11/2013,1,28
1/18/2013,621.4489,1/18/2013,1,28
1/25/2013,649.1742,1/25/2013,1,28
2/1/2013,636.6795,2/1/2013,1,28
2/8/2013,755.313,2/8/2013,1,28
2/15/2013,822.909,2/15/2013,1,28
2/22/2013,733.688,2/22/2013,1,28
3/1/2013,630.9939,3/1/2013,1,28
3/8/2013,634.3965,3/8/2013,1,28
3/15/2013,531.9335,3/15/2013,1,28
3/22/2013,494.4687,3/22/2013,1,28
3/29/2013,513.6014,3/29/2013,1,28
4/5/2013,613.2976,4/5/2013,1,28
4/12/2013,484.8687,4/12/2013,1,28
4/19/2013,515.7614,4/19/2013,1,28
4/26/2013,447.2727,4/26/2013,1,28
5/3/2013,548.6326,5/3/2013,1,28
5/10/2013,472.1887,5/10/2013,1,28
5/17/2013,446.6468,5/17/2013,1,28
5/24/2013,415.5797,5/24/2013,1,28
5/31/2013,441.635,5/31/2013,1,28
6/7/2013,395.2601,6/7/2013,1,28
6/14/2013,404.2867,6/14/2013,1,28
6/21/2013,394.2767,6/21/2013,1,28
6/28/2013,378.5856,6/28/2013,1,28
7/5/2013,424.1502,7/5/2013,1,28
7/12/2013,362.1973,7/12/2013,1,28
7/19/2013,332.3118,7/19/2013,1,28
7/26/2013,329.3237,7/26/2013,1,28
11/2/2012,4328.1406,11/2/2012,1,29
11/9/2012,4519.6193,11/9/2012,1,29
11/16/2012,4453.7212,11/16/2012,1,29
11/23/2012,4728.6388,11/23/2012,1,29
11/30/2012,4612.9338,11/30/2012,1,29
12/7/2012,7332.4266,12/7/2012,1,29
12/14/2012,8884.9423,12/14/2012,1,29
12/21/2012,13732.7835,12/21/2012,1,29
12/28/2012,5675.1264,12/28/2012,1,29
1/4/2013,4322.3936,1/4/2013,1,29
1/11/2013,4388.7796,1/11/2013,1,29
1/18/2013,3941.635,1/18/2013,1,29
1/25/2013,3616.7393,1/25/2013,1,29
2/1/2013,5848.8541,2/1/2013,1,29
2/8/2013,6285.7233,2/8/2013,1,29
2/15/2013,6630.3344,2/15/2013,1,29
2/22/2013,5591.5006,2/22/2013,1,29
3/1/2013,4623.0477,3/1/2013,1,29
3/8/2013,4717.5178,3/8/2013,1,29
3/15/2013,4351.0242,3/15/2013,1,29
3/22/2013,3976.7216,3/22/2013,1,29
3/29/2013,4147.7403,3/29/2013,1,29
4/5/2013,4113.6352,4/5/2013,1,29
4/12/2013,3473.4258,4/12/2013,1,29
4/19/2013,3780.5199,4/19/2013,1,29
4/26/2013,3679.5381,4/26/2013,1,29
5/3/2013,4814.3049,5/3/2013,1,29
5/10/2013,4543.6372,5/10/2013,1,29
5/17/2013,3935.1267,5/17/2013,1,29
5/24/2013,3405.5559,5/24/2013,1,29
5/31/2013,3738.6756,5/31/2013,1,29
6/7/2013,4037.3967,6/7/2013,1,29
6/14/2013,3606.2404,6/14/2013,1,29
6/21/2013,3592.7303,6/21/2013,1,29
6/28/2013,3689.8081,6/28/2013,1,29
7/5/2013,4151.256,7/5/2013,1,29
7/12/2013,3667.0025,7/12/2013,1,29
7/19/2013,3704.7408,7/19/2013,1,29
7/26/2013,3382.3864,7/26/2013,1,29
11/2/2012,2969.3572,11/2/2012,1,30
11/9/2012,2999.9853,11/9/2012,1,30
11/16/2012,2859.0935,11/16/2012,1,30
11/23/2012,2954.3042,11/23/2012,1,30
11/30/2012,2932.4522,11/30/2012,1,30
12/7/2012,2844.5628,12/7/2012,1,30
12/14/2012,2803.5556,12/14/2012,1,30
12/21/2012,2899.6742,12/21/2012,1,30
12/28/2012,2806.4968,12/28/2012,1,30
1/4/2013,2689.8002,1/4/2013,1,30
1/11/2013,2388.7537,1/11/2013,1,30
1/18/2013,2626.7082,1/18/2013,1,30
1/25/2013,2620.259,1/25/2013,1,30
2/1/2013,3515.141,2/1/2013,1,30
2/8/2013,3852.9396,2/8/2013,1,30
2/15/2013,3594.604,2/15/2013,1,30
2/22/2013,3202.5242,2/22/2013,1,30
3/1/2013,4277.8931,3/1/2013,1,30
3/8/2013,4076.4091,3/8/2013,1,30
3/15/2013,3542.1396,3/15/2013,1,30
3/22/2013,3482.4352,3/22/2013,1,30
3/29/2013,3491.6409,3/29/2013,1,30
4/5/2013,3596.3202,4/5/2013,1,30
4/12/2013,3431.2482,4/12/2013,1,30
4/19/2013,3189.596,4/19/2013,1,30
4/26/2013,2991.5392,4/26/2013,1,30
5/3/2013,4151.4536,5/3/2013,1,30
5/10/2013,3824.2022,5/10/2013,1,30
5/17/2013,3221.2174,5/17/2013,1,30
5/24/2013,3143.8377,5/24/2013,1,30
5/31/2013,3176.79,5/31/2013,1,30
6/7/2013,3457.8977,6/7/2013,1,30
6/14/2013,3029.7211,6/14/2013,1,30
6/21/2013,2898.5002,6/21/2013,1,30
6/28/2013,3112.7123,6/28/2013,1,30
7/5/2013,3337.5446,7/5/2013,1,30
7/12/2013,2847.9067,7/12/2013,1,30
7/19/2013,2878.6205,7/19/2013,1,30
7/26/2013,2981.2724,7/26/2013,1,30
11/2/2012,1758.2092,11/2/2012,1,31
11/9/2012,1595.0233,11/9/2012,1,31
11/16/2012,1478.5575,11/16/2012,1,31
11/23/2012,1462.7848,11/23/2012,1,31
11/30/2012,1267.592,11/30/2012,1,31
12/7/2012,3740.5266,12/7/2012,1,31
12/14/2012,3811.1432,12/14/2012,1,31
12/21/2012,6679.2133,12/21/2012,1,31
12/28/2012,2632.2644,12/28/2012,1,31
1/4/2013,2128.6899,1/4/2013,1,31
1/11/2013,2506.4189,1/11/2013,1,31
1/18/2013,1776.9074,1/18/2013,1,31
1/25/2013,1588.5874,1/25/2013,1,31
2/1/2013,2062.3737,2/1/2013,1,31
2/8/2013,2132.5072,2/8/2013,1,31
2/15/2013,2032.693,2/15/2013,1,31
2/22/2013,2036.3357,2/22/2013,1,31
3/1/2013,2236.0667,3/1/2013,1,31
3/8/2013,1987.4082,3/8/2013,1,31
3/15/2013,1748.4737,3/15/2013,1,31
3/22/2013,1679.2929,3/22/2013,1,31
3/29/2013,1478.0011,3/29/2013,1,31
4/5/2013,1656.7446,4/5/2013,1,31
4/12/2013,1419.9149,4/12/2013,1,31
4/19/2013,1280.2619,4/19/2013,1,31
4/26/2013,1094.199,4/26/2013,1,31
5/3/2013,1795.4298,5/3/2013,1,31
5/10/2013,1614.1651,5/10/2013,1,31
5/17/2013,1372.5016,5/17/2013,1,31
5/24/2013,1135.3618,5/24/2013,1,31
5/31/2013,1160.6472,5/31/2013,1,31
6/7/2013,1439.2039,6/7/2013,1,31
6/14/2013,1336.8568,6/14/2013,1,31
6/21/2013,1255.8521,6/21/2013,1,31
6/28/2013,1099.226,6/28/2013,1,31
7/5/2013,1651.7996,7/5/2013,1,31
7/12/2013,2596.163,7/12/2013,1,31
7/19/2013,2644.8567,7/19/2013,1,31
7/26/2013,2902.4588,7/26/2013,1,31
11/2/2012,6971.0007,11/2/2012,1,32
11/9/2012,7070.6094,11/9/2012,1,32
11/16/2012,5903.2746,11/16/2012,1,32
11/23/2012,8424.3334,11/23/2012,1,32
11/30/2012,7034.11,11/30/2012,1,32
12/7/2012,13641.2614,12/7/2012,1,32
12/14/2012,18600.728,12/14/2012,1,32
